期号,日期,红球,蓝球,红球_1,红球_2,红球_3,红球_4,红球_5,蓝球_1,蓝球_2,red_sum,red_span,red_odd_count,red_even_count,blue_sum,blue_span,blue_odd_count,blue_even_count,red_zone1_count,red_zone2_count,red_zone3_count,blue_big_count,blue_small_count
17090,2017-08-05,"03,06,15,22,35","09,11",3,6,15,22,35,9,11,81,32,3,2,20,2,2,0,2,2,1,2,0
17091,2017-08-07,"01,05,07,16,19","03,12",1,5,7,16,19,3,12,48,18,4,1,15,9,1,1,3,2,0,1,1
17092,2017-08-09,"03,07,09,17,34","04,05",3,7,9,17,34,4,5,70,31,4,1,9,1,1,1,3,1,1,0,2
17093,2017-08-12,"05,06,17,21,29","02,04",5,6,17,21,29,2,4,78,24,4,1,6,2,0,2,2,2,1,0,2
17094,2017-08-14,"03,05,08,29,33","04,08",3,5,8,29,33,4,8,78,30,4,1,12,4,0,2,3,0,2,1,1
17095,2017-08-16,"15,32,33,34,35","03,12",15,32,33,34,35,3,12,149,20,3,2,15,9,1,1,0,1,4,1,1
17096,2017-08-19,"03,07,09,17,28","04,12",3,7,9,17,28,4,12,64,25,4,1,16,8,0,2,3,1,1,1,1
17097,2017-08-21,"07,14,19,22,34","07,12",7,14,19,22,34,7,12,96,27,2,3,19,5,1,1,1,3,1,2,0
17098,2017-08-23,"06,09,17,30,35","10,11",6,9,17,30,35,10,11,97,29,3,2,21,1,1,1,2,1,2,2,0
17099,2017-08-26,"08,09,17,18,24","03,07",8,9,17,18,24,3,7,76,16,2,3,10,4,2,0,2,3,0,1,1
17100,2017-08-28,"02,05,18,19,31","01,09",2,5,18,19,31,1,9,75,29,3,2,10,8,2,0,2,2,1,1,1
17101,2017-08-30,"05,15,21,25,29","05,08",5,15,21,25,29,5,8,95,24,5,0,13,3,1,1,1,2,2,1,1
17102,2017-09-02,"01,12,23,24,29","08,12",1,12,23,24,29,8,12,89,28,3,2,20,4,0,2,2,2,1,2,0
17103,2017-09-04,"04,19,20,24,29","03,04",4,19,20,24,29,3,4,96,25,2,3,7,1,1,1,1,3,1,0,2
17104,2017-09-06,"09,11,22,27,30","09,11",9,11,22,27,30,9,11,99,21,3,2,20,2,2,0,2,1,2,2,0
17105,2017-09-09,"04,15,22,24,32","02,09",4,15,22,24,32,2,9,97,28,1,4,11,7,1,1,1,3,1,1,1
17106,2017-09-11,"09,12,18,23,29","02,04",9,12,18,23,29,2,4,91,20,3,2,6,2,0,2,2,2,1,0,2
17107,2017-09-13,"04,10,19,25,27","06,12",4,10,19,25,27,6,12,85,23,3,2,18,6,0,2,2,1,2,1,1
17108,2017-09-16,"01,04,15,21,22","04,09",1,4,15,21,22,4,9,63,21,3,2,13,5,1,1,2,3,0,1,1
17109,2017-09-18,"06,09,19,26,34","05,07",6,9,19,26,34,5,7,94,28,2,3,12,2,2,0,2,1,2,1,1
17110,2017-09-20,"10,14,20,21,35","02,05",10,14,20,21,35,2,5,100,25,2,3,7,3,1,1,1,3,1,0,2
17111,2017-09-23,"02,14,17,26,34","08,12",2,14,17,26,34,8,12,93,32,1,4,20,4,0,2,1,2,2,2,0
17112,2017-09-25,"05,06,20,31,32","06,12",5,6,20,31,32,6,12,94,27,2,3,18,6,0,2,2,1,2,1,1
17113,2017-09-27,"05,08,17,18,23","04,12",5,8,17,18,23,4,12,71,18,3,2,16,8,0,2,2,3,0,1,1
17114,2017-09-30,"06,07,12,18,23","01,12",6,7,12,18,23,1,12,66,17,2,3,13,11,1,1,3,2,0,1,1
17115,2017-10-02,"14,19,20,25,31","06,08",14,19,20,25,31,6,8,109,17,3,2,14,2,0,2,0,3,2,1,1
17116,2017-10-04,"02,27,30,32,33","01,03",2,27,30,32,33,1,3,124,31,2,3,4,2,2,0,1,0,4,0,2
17117,2017-10-07,"05,07,09,24,32","08,10",5,7,9,24,32,8,10,77,27,3,2,18,2,0,2,3,1,1,2,0
17118,2017-10-09,"02,07,16,20,33","03,11",2,7,16,20,33,3,11,78,31,2,3,14,8,2,0,2,2,1,1,1
17119,2017-10-11,"05,07,13,29,35","03,08",5,7,13,29,35,3,8,89,30,5,0,11,5,1,1,2,1,2,1,1
17120,2017-10-14,"08,15,24,26,27","05,06",8,15,24,26,27,5,6,100,19,2,3,11,1,1,1,1,2,2,0,2
17121,2017-10-16,"01,06,12,26,31","01,07",1,6,12,26,31,1,7,76,30,2,3,8,6,2,0,3,0,2,1,1
17122,2017-10-18,"03,12,18,29,34","03,11",3,12,18,29,34,3,11,96,31,2,3,14,8,2,0,2,1,2,1,1
17123,2017-10-21,"03,15,23,26,32","01,12",3,15,23,26,32,1,12,99,29,3,2,13,11,1,1,1,2,2,1,1
17124,2017-10-23,"03,29,30,32,35","03,08",3,29,30,32,35,3,8,129,32,3,2,11,5,1,1,1,0,4,1,1
17125,2017-10-25,"07,11,18,26,28","04,05",7,11,18,26,28,4,5,90,21,2,3,9,1,1,1,2,1,2,0,2
17126,2017-10-28,"03,04,13,24,33","01,11",3,4,13,24,33,1,11,77,30,3,2,12,10,2,0,2,2,1,1,1
17127,2017-10-30,"02,15,18,21,22","03,10",2,15,18,21,22,3,10,78,20,2,3,13,7,1,1,1,4,0,1,1
17128,2017-11-01,"09,11,13,18,33","02,03",9,11,13,18,33,2,3,84,24,4,1,5,1,1,1,2,2,1,0,2
17129,2017-11-04,"05,17,20,32,33","04,09",5,17,20,32,33,4,9,107,28,3,2,13,5,1,1,1,2,2,1,1
17130,2017-11-06,"05,18,28,33,34","03,04",5,18,28,33,34,3,4,118,29,2,3,7,1,1,1,1,1,3,0,2
17131,2017-11-08,"03,05,08,19,34","01,12",3,5,8,19,34,1,12,69,31,3,2,13,11,1,1,3,1,1,1,1
17132,2017-11-11,"11,17,23,26,27","01,10",11,17,23,26,27,1,10,104,16,4,1,11,9,1,1,1,2,2,1,1
17133,2017-11-13,"15,17,19,32,33","01,03",15,17,19,32,33,1,3,116,18,4,1,4,2,2,0,0,3,2,0,2
17134,2017-11-15,"07,18,19,32,34","02,10",7,18,19,32,34,2,10,110,27,2,3,12,8,0,2,1,2,2,1,1
17135,2017-11-18,"01,12,15,19,22","02,04",1,12,15,19,22,2,4,69,21,3,2,6,2,0,2,2,3,0,0,2
17136,2017-11-20,"01,11,20,21,22","03,04",1,11,20,21,22,3,4,75,21,3,2,7,1,1,1,2,3,0,0,2
17137,2017-11-22,"01,20,22,28,29","05,07",1,20,22,28,29,5,7,100,28,2,3,12,2,2,0,1,2,2,1,1
17138,2017-11-25,"04,07,09,20,25","02,11",4,7,9,20,25,2,11,65,21,3,2,13,9,1,1,3,1,1,1,1
17139,2017-11-27,"02,06,19,25,32","09,12",2,6,19,25,32,9,12,84,30,2,3,21,3,1,1,2,1,2,2,0
17140,2017-11-29,"10,16,25,26,29","01,05",10,16,25,26,29,1,5,106,19,2,3,6,4,2,0,1,1,3,0,2
17141,2017-12-02,"02,08,21,22,29","03,05",2,8,21,22,29,3,5,82,27,2,3,8,2,2,0,2,2,1,0,2
17142,2017-12-04,"01,05,16,19,28","02,10",1,5,16,19,28,2,10,69,27,3,2,12,8,0,2,2,2,1,1,1
17143,2017-12-06,"06,09,24,29,32","02,07",6,9,24,29,32,2,7,100,26,2,3,9,5,1,1,2,1,2,1,1
17144,2017-12-09,"03,21,23,29,32","10,11",3,21,23,29,32,10,11,108,29,4,1,21,1,1,1,1,2,2,2,0
17145,2017-12-11,"04,07,17,18,19","03,10",4,7,17,18,19,3,10,65,15,3,2,13,7,1,1,2,3,0,1,1
17146,2017-12-13,"01,05,11,14,35","09,10",1,5,11,14,35,9,10,66,34,4,1,19,1,1,1,3,1,1,2,0
17147,2017-12-16,"05,16,17,25,34","01,11",5,16,17,25,34,1,11,97,29,3,2,12,10,2,0,1,2,2,1,1
17148,2017-12-18,"19,27,31,32,35","11,12",19,27,31,32,35,11,12,144,16,4,1,23,1,1,1,0,1,4,2,0
17149,2017-12-20,"10,18,19,25,26","04,12",10,18,19,25,26,4,12,98,16,2,3,16,8,0,2,1,2,2,1,1
17150,2017-12-23,"03,06,10,13,18","09,11",3,6,10,13,18,9,11,50,15,2,3,20,2,2,0,3,2,0,2,0
17151,2017-12-25,"05,06,23,28,32","04,05",5,6,23,28,32,4,5,94,27,2,3,9,1,1,1,2,1,2,0,2
17152,2017-12-27,"02,04,07,23,28","02,08",2,4,7,23,28,2,8,64,26,2,3,10,6,0,2,3,1,1,1,1
17153,2017-12-30,"01,09,24,26,34","09,12",1,9,24,26,34,9,12,94,33,2,3,21,3,1,1,2,1,2,2,0
18001,2018-01-01,"01,13,22,25,35","03,04",1,13,22,25,35,3,4,96,34,4,1,7,1,1,1,1,2,2,0,2
18002,2018-01-03,"12,20,23,27,34","01,06",12,20,23,27,34,1,6,116,22,2,3,7,5,1,1,1,2,2,0,2
18003,2018-01-06,"04,21,23,24,30","09,10",4,21,23,24,30,9,10,102,26,2,3,19,1,1,1,1,3,1,2,0
18004,2018-01-08,"04,09,22,28,30","01,10",4,9,22,28,30,1,10,93,26,1,4,11,9,1,1,2,1,2,1,1
18005,2018-01-10,"04,09,23,24,30","08,11",4,9,23,24,30,8,11,90,26,2,3,19,3,1,1,2,2,1,2,0
18006,2018-01-13,"19,20,30,32,33","03,05",19,20,30,32,33,3,5,134,14,2,3,8,2,2,0,0,2,3,0,2
18007,2018-01-15,"03,04,28,31,34","04,11",3,4,28,31,34,4,11,100,31,2,3,15,7,1,1,2,0,3,1,1
18008,2018-01-17,"09,15,17,20,22","10,11",9,15,17,20,22,10,11,83,13,3,2,21,1,1,1,1,4,0,2,0
18009,2018-01-20,"10,12,28,30,34","03,04",10,12,28,30,34,3,4,114,24,0,5,7,1,1,1,2,0,3,0,2
18010,2018-01-22,"24,25,26,28,29","04,12",24,25,26,28,29,4,12,132,5,2,3,16,8,0,2,0,1,4,1,1
18011,2018-01-24,"03,13,15,23,26","01,10",3,13,15,23,26,1,10,80,23,4,1,11,9,1,1,1,3,1,1,1
18012,2018-01-27,"03,22,24,29,34","07,11",3,22,24,29,34,7,11,112,31,2,3,18,4,2,0,1,2,2,2,0
18013,2018-01-29,"08,24,31,33,35","07,10",8,24,31,33,35,7,10,131,27,3,2,17,3,1,1,1,1,3,2,0
18014,2018-01-31,"14,16,18,24,31","01,08",14,16,18,24,31,1,8,103,17,1,4,9,7,1,1,0,4,1,1,1
18015,2018-02-03,"04,13,15,18,29","05,11",4,13,15,18,29,5,11,79,25,3,2,16,6,2,0,1,3,1,1,1
18016,2018-02-05,"01,02,12,13,23","09,12",1,2,12,13,23,9,12,51,22,3,2,21,3,1,1,3,2,0,2,0
18017,2018-02-07,"04,19,21,23,31","04,09",4,19,21,23,31,4,9,98,27,4,1,13,5,1,1,1,3,1,1,1
18018,2018-02-10,"06,08,13,24,28","06,12",6,8,13,24,28,6,12,79,22,1,4,18,6,0,2,2,2,1,1,1
18019,2018-02-12,"10,11,19,21,28","05,12",10,11,19,21,28,5,12,89,18,3,2,17,7,1,1,2,2,1,1,1
18020,2018-02-14,"01,10,13,14,21","09,12",1,10,13,14,21,9,12,59,20,3,2,21,3,1,1,2,3,0,2,0
18021,2018-02-24,"05,06,08,09,15","04,11",5,6,8,9,15,4,11,43,10,3,2,15,7,1,1,4,1,0,1,1
18022,2018-02-26,"02,10,19,33,35","05,06",2,10,19,33,35,5,6,99,33,3,2,11,1,1,1,2,1,2,0,2
18023,2018-02-28,"12,13,18,21,29","02,08",12,13,18,21,29,2,8,93,17,3,2,10,6,0,2,1,3,1,1,1
18024,2018-03-03,"02,16,24,30,32","04,07",2,16,24,30,32,4,7,104,30,0,5,11,3,1,1,1,2,2,1,1
18025,2018-03-05,"07,08,09,15,34","07,08",7,8,9,15,34,7,8,73,27,3,2,15,1,1,1,3,1,1,2,0
18026,2018-03-07,"01,02,03,04,30","03,05",1,2,3,4,30,3,5,40,29,2,3,8,2,2,0,4,0,1,0,2
18027,2018-03-10,"01,18,20,21,26","04,11",1,18,20,21,26,4,11,86,25,2,3,15,7,1,1,1,3,1,1,1
18028,2018-03-12,"04,19,25,30,35","04,07",4,19,25,30,35,4,7,113,31,3,2,11,3,1,1,1,1,3,1,1
18029,2018-03-14,"03,09,21,25,29","01,08",3,9,21,25,29,1,8,87,26,5,0,9,7,1,1,2,1,2,1,1
18030,2018-03-17,"05,18,21,28,32","09,11",5,18,21,28,32,9,11,104,27,2,3,20,2,2,0,1,2,2,2,0
18031,2018-03-19,"03,08,13,17,23","05,11",3,8,13,17,23,5,11,64,20,4,1,16,6,2,0,2,3,0,1,1
18032,2018-03-21,"07,10,17,32,35","05,12",7,10,17,32,35,5,12,101,28,3,2,17,7,1,1,2,1,2,1,1
18033,2018-03-24,"02,03,19,23,34","04,09",2,3,19,23,34,4,9,81,32,3,2,13,5,1,1,2,2,1,1,1
18034,2018-03-26,"08,11,22,27,32","03,07",8,11,22,27,32,3,7,100,24,2,3,10,4,2,0,2,1,2,1,1
18035,2018-03-28,"05,07,10,12,24","07,11",5,7,10,12,24,7,11,58,19,2,3,18,4,2,0,4,1,0,2,0
18036,2018-03-31,"11,17,18,21,27","07,08",11,17,18,21,27,7,8,94,16,4,1,15,1,1,1,1,3,1,2,0
18037,2018-04-02,"01,03,27,30,31","02,11",1,3,27,30,31,2,11,92,30,4,1,13,9,1,1,2,0,3,1,1
18038,2018-04-04,"14,23,25,31,32","01,03",14,23,25,31,32,1,3,125,18,3,2,4,2,2,0,0,2,3,0,2
18039,2018-04-07,"02,07,14,29,32","10,11",2,7,14,29,32,10,11,84,30,2,3,21,1,1,1,2,1,2,2,0
18040,2018-04-09,"05,07,18,27,31","01,08",5,7,18,27,31,1,8,88,26,4,1,9,7,1,1,2,1,2,1,1
18041,2018-04-11,"01,23,25,31,33","01,12",1,23,25,31,33,1,12,113,32,5,0,13,11,1,1,1,1,3,1,1
18042,2018-04-14,"03,19,25,29,35","05,09",3,19,25,29,35,5,9,111,32,5,0,14,4,2,0,1,1,3,1,1
18043,2018-04-16,"03,06,13,28,33","04,11",3,6,13,28,33,4,11,83,30,3,2,15,7,1,1,2,1,2,1,1
18044,2018-04-18,"02,04,06,18,21","05,08",2,4,6,18,21,5,8,51,19,1,4,13,3,1,1,3,2,0,1,1
18045,2018-04-21,"02,05,20,30,35","05,09",2,5,20,30,35,5,9,92,33,2,3,14,4,2,0,2,1,2,1,1
18046,2018-04-23,"10,20,22,29,32","05,10",10,20,22,29,32,5,10,113,22,1,4,15,5,1,1,1,2,2,1,1
18047,2018-04-25,"03,08,10,14,20","04,08",3,8,10,14,20,4,8,55,17,1,4,12,4,0,2,3,2,0,1,1
18048,2018-04-28,"02,03,11,20,25","02,07",2,3,11,20,25,2,7,61,23,3,2,9,5,1,1,3,1,1,1,1
18049,2018-04-30,"04,07,09,10,13","06,12",4,7,9,10,13,6,12,43,9,3,2,18,6,0,2,4,1,0,1,1
18050,2018-05-02,"22,24,26,34,35","06,12",22,24,26,34,35,6,12,141,13,1,4,18,6,0,2,0,2,3,1,1
18051,2018-05-05,"09,18,28,29,35","03,11",9,18,28,29,35,3,11,119,26,3,2,14,8,2,0,1,1,3,1,1
18052,2018-05-07,"05,16,18,19,25","02,07",5,16,18,19,25,2,7,83,20,3,2,9,5,1,1,1,3,1,1,1
18053,2018-05-09,"11,16,21,23,25","02,12",11,16,21,23,25,2,12,96,14,4,1,14,10,0,2,1,3,1,1,1
18054,2018-05-12,"09,10,12,20,30","01,07",9,10,12,20,30,1,7,81,21,1,4,8,6,2,0,3,1,1,1,1
18055,2018-05-14,"03,07,20,33,34","09,10",3,7,20,33,34,9,10,97,31,3,2,19,1,1,1,2,1,2,2,0
18056,2018-05-16,"02,04,16,28,34","05,07",2,4,16,28,34,5,7,84,32,0,5,12,2,2,0,2,1,2,1,1
18057,2018-05-19,"13,19,22,27,28","05,06",13,19,22,27,28,5,6,109,15,3,2,11,1,1,1,0,3,2,0,2
18058,2018-05-21,"09,11,12,26,32","04,10",9,11,12,26,32,4,10,90,23,2,3,14,6,0,2,3,0,2,1,1
18059,2018-05-23,"01,09,10,27,35","06,11",1,9,10,27,35,6,11,82,34,4,1,17,5,1,1,3,0,2,1,1
18060,2018-05-26,"04,22,27,29,31","02,10",4,22,27,29,31,2,10,113,27,3,2,12,8,0,2,1,1,3,1,1
18061,2018-05-28,"04,10,12,28,31","08,11",4,10,12,28,31,8,11,85,27,1,4,19,3,1,1,3,0,2,2,0
18062,2018-05-30,"12,14,19,23,35","02,07",12,14,19,23,35,2,7,103,23,3,2,9,5,1,1,1,3,1,1,1
18063,2018-06-02,"05,14,15,32,34","03,10",5,14,15,32,34,3,10,100,29,2,3,13,7,1,1,1,2,2,1,1
18064,2018-06-04,"01,03,04,11,29","02,04",1,3,4,11,29,2,4,48,28,4,1,6,2,0,2,4,0,1,0,2
18065,2018-06-06,"07,10,28,31,32","08,10",7,10,28,31,32,8,10,108,25,2,3,18,2,0,2,2,0,3,2,0
18066,2018-06-09,"01,20,23,32,33","01,04",1,20,23,32,33,1,4,109,32,3,2,5,3,1,1,1,2,2,0,2
18067,2018-06-11,"03,07,12,18,31","07,10",3,7,12,18,31,7,10,71,28,3,2,17,3,1,1,3,1,1,2,0
18068,2018-06-13,"08,12,16,26,33","05,06",8,12,16,26,33,5,6,95,25,1,4,11,1,1,1,2,1,2,0,2
18069,2018-06-16,"01,08,13,21,24","02,11",1,8,13,21,24,2,11,67,23,3,2,13,9,1,1,2,3,0,1,1
18070,2018-06-18,"02,05,10,16,30","04,07",2,5,10,16,30,4,7,63,28,1,4,11,3,1,1,3,1,1,1,1
18071,2018-06-20,"02,05,23,30,31","03,09",2,5,23,30,31,3,9,91,29,3,2,12,6,2,0,2,1,2,1,1
18072,2018-06-23,"05,12,17,24,26","01,02",5,12,17,24,26,1,2,84,21,2,3,3,1,1,1,2,2,1,0,2
18073,2018-06-25,"13,19,24,25,29","02,08",13,19,24,25,29,2,8,110,16,4,1,10,6,0,2,0,3,2,1,1
18074,2018-06-27,"03,09,12,28,30","04,12",3,9,12,28,30,4,12,82,27,2,3,16,8,0,2,3,0,2,1,1
18075,2018-06-30,"01,06,12,20,34","04,12",1,6,12,20,34,4,12,73,33,1,4,16,8,0,2,3,1,1,1,1
18076,2018-07-02,"07,18,28,29,32","06,08",7,18,28,29,32,6,8,114,25,2,3,14,2,0,2,1,1,3,1,1
18077,2018-07-04,"01,06,09,15,26","08,09",1,6,9,15,26,8,9,57,25,3,2,17,1,1,1,3,1,1,2,0
18078,2018-07-07,"07,11,12,22,30","03,06",7,11,12,22,30,3,6,82,23,2,3,9,3,1,1,3,1,1,0,2
18079,2018-07-09,"03,04,10,27,29","01,05",3,4,10,27,29,1,5,73,26,3,2,6,4,2,0,3,0,2,0,2
18080,2018-07-11,"07,16,24,26,31","10,11",7,16,24,26,31,10,11,104,24,2,3,21,1,1,1,1,2,2,2,0
18081,2018-07-14,"02,10,13,21,35","01,12",2,10,13,21,35,1,12,81,33,3,2,13,11,1,1,2,2,1,1,1
18082,2018-07-16,"01,02,14,17,18","08,10",1,2,14,17,18,8,10,52,17,2,3,18,2,0,2,2,3,0,2,0
18083,2018-07-18,"07,12,25,27,28","10,11",7,12,25,27,28,10,11,99,21,3,2,21,1,1,1,2,0,3,2,0
18084,2018-07-21,"06,11,17,22,35","11,12",6,11,17,22,35,11,12,91,29,3,2,23,1,1,1,2,2,1,2,0
18085,2018-07-23,"01,02,14,25,31","05,07",1,2,14,25,31,5,7,73,30,3,2,12,2,2,0,2,1,2,1,1
18086,2018-07-25,"16,22,24,29,31","04,05",16,22,24,29,31,4,5,122,15,2,3,9,1,1,1,0,3,2,0,2
18087,2018-07-28,"03,14,19,23,25","01,04",3,14,19,23,25,1,4,84,22,4,1,5,3,1,1,1,3,1,0,2
18088,2018-07-30,"08,09,21,25,33","01,08",8,9,21,25,33,1,8,96,25,4,1,9,7,1,1,2,1,2,1,1
18089,2018-08-01,"26,27,28,32,34","06,10",26,27,28,32,34,6,10,147,8,1,4,16,4,0,2,0,0,5,1,1
18090,2018-08-04,"06,20,24,33,34","04,11",6,20,24,33,34,4,11,117,28,1,4,15,7,1,1,1,2,2,1,1
18091,2018-08-06,"06,22,26,28,31","01,07",6,22,26,28,31,1,7,113,25,1,4,8,6,2,0,1,1,3,1,1
18092,2018-08-08,"05,07,14,18,19","04,10",5,7,14,18,19,4,10,63,14,3,2,14,6,0,2,2,3,0,1,1
18093,2018-08-11,"03,11,16,18,33","03,11",3,11,16,18,33,3,11,81,30,3,2,14,8,2,0,2,2,1,1,1
18094,2018-08-13,"11,16,25,30,34","08,10",11,16,25,30,34,8,10,116,23,2,3,18,2,0,2,1,1,3,2,0
18095,2018-08-15,"07,14,18,29,35","05,12",7,14,18,29,35,5,12,103,28,3,2,17,7,1,1,1,2,2,1,1
18096,2018-08-18,"13,14,20,28,34","06,10",13,14,20,28,34,6,10,109,21,1,4,16,4,0,2,0,3,2,1,1
18097,2018-08-20,"10,12,14,18,23","01,04",10,12,14,18,23,1,4,77,13,1,4,5,3,1,1,2,3,0,0,2
18098,2018-08-22,"02,15,18,25,27","05,07",2,15,18,25,27,5,7,87,25,3,2,12,2,2,0,1,2,2,1,1
18099,2018-08-25,"12,13,16,20,21","01,07",12,13,16,20,21,1,7,82,9,2,3,8,6,2,0,1,4,0,1,1
18100,2018-08-27,"06,20,21,26,30","06,09",6,20,21,26,30,6,9,103,24,1,4,15,3,1,1,1,2,2,1,1
18101,2018-08-29,"03,14,15,23,29","04,05",3,14,15,23,29,4,5,84,26,4,1,9,1,1,1,1,3,1,0,2
18102,2018-09-01,"06,07,13,22,24","10,12",6,7,13,22,24,10,12,72,18,2,3,22,2,0,2,2,3,0,2,0
18103,2018-09-03,"14,24,26,28,35","02,03",14,24,26,28,35,2,3,127,21,1,4,5,1,1,1,0,2,3,0,2
18104,2018-09-05,"01,13,14,26,28","07,11",1,13,14,26,28,7,11,82,27,2,3,18,4,2,0,1,2,2,2,0
18105,2018-09-08,"01,16,19,20,31","02,07",1,16,19,20,31,2,7,87,30,3,2,9,5,1,1,1,3,1,1,1
18106,2018-09-10,"04,14,17,24,31","01,04",4,14,17,24,31,1,4,90,27,2,3,5,3,1,1,1,3,1,0,2
18107,2018-09-12,"07,08,09,10,22","03,04",7,8,9,10,22,3,4,56,15,2,3,7,1,1,1,4,1,0,0,2
18108,2018-09-15,"09,10,24,31,32","07,12",9,10,24,31,32,7,12,106,23,2,3,19,5,1,1,2,1,2,2,0
18109,2018-09-17,"10,16,23,25,34","02,05",10,16,23,25,34,2,5,108,24,2,3,7,3,1,1,1,2,2,0,2
18110,2018-09-19,"06,19,21,27,28","03,11",6,19,21,27,28,3,11,101,22,3,2,14,8,2,0,1,2,2,1,1
18111,2018-09-22,"03,16,27,28,32","04,05",3,16,27,28,32,4,5,106,29,2,3,9,1,1,1,1,1,3,0,2
18112,2018-09-24,"03,07,08,09,29","09,10",3,7,8,9,29,9,10,56,26,4,1,19,1,1,1,4,0,1,2,0
18113,2018-09-26,"08,12,27,31,33","04,08",8,12,27,31,33,4,8,111,25,3,2,12,4,0,2,2,0,3,1,1
18114,2018-09-29,"12,18,26,28,29","05,06",12,18,26,28,29,5,6,113,17,1,4,11,1,1,1,1,1,3,0,2
18115,2018-10-01,"02,06,13,18,25","01,02",2,6,13,18,25,1,2,64,23,2,3,3,1,1,1,2,2,1,0,2
18116,2018-10-03,"01,14,17,21,33","07,10",1,14,17,21,33,7,10,86,32,4,1,17,3,1,1,1,3,1,2,0
18117,2018-10-06,"07,11,13,22,29","03,08",7,11,13,22,29,3,8,82,22,4,1,11,5,1,1,2,2,1,1,1
18118,2018-10-08,"04,05,14,21,34","06,09",4,5,14,21,34,6,9,78,30,2,3,15,3,1,1,2,2,1,1,1
18119,2018-10-10,"06,09,11,16,35","02,05",6,9,11,16,35,2,5,77,29,3,2,7,3,1,1,3,1,1,0,2
18120,2018-10-13,"21,22,25,27,30","08,09",21,22,25,27,30,8,9,125,9,3,2,17,1,1,1,0,2,3,2,0
18121,2018-10-15,"06,07,21,29,30","01,10",6,7,21,29,30,1,10,93,24,3,2,11,9,1,1,2,1,2,1,1
18122,2018-10-17,"08,09,21,30,31","05,12",8,9,21,30,31,5,12,99,23,3,2,17,7,1,1,2,1,2,1,1
18123,2018-10-20,"06,09,29,32,35","02,04",6,9,29,32,35,2,4,111,29,3,2,6,2,0,2,2,0,3,0,2
18124,2018-10-22,"08,10,12,19,20","10,11",8,10,12,19,20,10,11,69,12,1,4,21,1,1,1,3,2,0,2,0
18125,2018-10-24,"07,16,20,21,34","04,06",7,16,20,21,34,4,6,98,27,2,3,10,2,0,2,1,3,1,0,2
18126,2018-10-27,"11,13,15,21,27","05,06",11,13,15,21,27,5,6,87,16,5,0,11,1,1,1,1,3,1,0,2
18127,2018-10-29,"01,03,04,11,29","08,12",1,3,4,11,29,8,12,48,28,4,1,20,4,0,2,4,0,1,2,0
18128,2018-10-31,"11,12,14,16,26","08,09",11,12,14,16,26,8,9,79,15,1,4,17,1,1,1,2,2,1,2,0
18129,2018-11-03,"04,07,21,22,29","03,06",4,7,21,22,29,3,6,83,25,3,2,9,3,1,1,2,2,1,0,2
18130,2018-11-05,"03,04,16,18,25","01,11",3,4,16,18,25,1,11,66,22,2,3,12,10,2,0,2,2,1,1,1
18131,2018-11-07,"12,14,21,32,33","02,11",12,14,21,32,33,2,11,112,21,2,3,13,9,1,1,1,2,2,1,1
18132,2018-11-10,"03,16,22,23,27","01,04",3,16,22,23,27,1,4,91,24,3,2,5,3,1,1,1,3,1,0,2
18133,2018-11-12,"08,12,14,15,19","01,10",8,12,14,15,19,1,10,68,11,2,3,11,9,1,1,2,3,0,1,1
18134,2018-11-14,"04,05,19,31,35","02,12",4,5,19,31,35,2,12,94,31,4,1,14,10,0,2,2,1,2,1,1
18135,2018-11-17,"14,19,23,27,34","06,12",14,19,23,27,34,6,12,117,20,3,2,18,6,0,2,0,3,2,1,1
18136,2018-11-19,"03,11,12,19,21","05,11",3,11,12,19,21,5,11,66,18,4,1,16,6,2,0,3,2,0,1,1
18137,2018-11-21,"07,10,22,23,33","08,11",7,10,22,23,33,8,11,95,26,3,2,19,3,1,1,2,2,1,2,0
18138,2018-11-24,"01,23,24,28,33","04,05",1,23,24,28,33,4,5,109,32,3,2,9,1,1,1,1,2,2,0,2
18139,2018-11-26,"05,11,16,28,35","06,09",5,11,16,28,35,6,9,95,30,3,2,15,3,1,1,2,1,2,1,1
18140,2018-11-28,"01,06,08,12,15","03,04",1,6,8,12,15,3,4,42,14,2,3,7,1,1,1,4,1,0,0,2
18141,2018-12-01,"03,07,23,26,33","04,09",3,7,23,26,33,4,9,92,30,4,1,13,5,1,1,2,1,2,1,1
18142,2018-12-03,"19,24,28,29,34","10,11",19,24,28,29,34,10,11,134,15,2,3,21,1,1,1,0,2,3,2,0
18143,2018-12-05,"04,07,20,22,33","01,02",4,7,20,22,33,1,2,86,29,2,3,3,1,1,1,2,2,1,0,2
18144,2018-12-08,"06,17,18,24,31","07,11",6,17,18,24,31,7,11,96,25,2,3,18,4,2,0,1,3,1,2,0
18145,2018-12-10,"09,18,29,31,33","06,11",9,18,29,31,33,6,11,120,24,4,1,17,5,1,1,1,1,3,1,1
18146,2018-12-12,"03,08,09,13,33","01,02",3,8,9,13,33,1,2,66,30,4,1,3,1,1,1,3,1,1,0,2
18147,2018-12-15,"01,11,26,33,35","02,10",1,11,26,33,35,2,10,106,34,4,1,12,8,0,2,2,0,3,1,1
18148,2018-12-17,"02,06,24,33,34","02,03",2,6,24,33,34,2,3,99,32,1,4,5,1,1,1,2,1,2,0,2
18149,2018-12-19,"01,07,10,11,20","03,06",1,7,10,11,20,3,6,49,19,3,2,9,3,1,1,4,1,0,0,2
